Date,Year,Month,Day,Hour,Microsite,Rep,Temp,RH
2015/12/24,2015,12,24,5,Open,2,0.384,97.92
2015/12/24,2015,12,24,6,Open,2,-0.199,97.588
2015/12/24,2015,12,24,7,Open,2,0.88,96.84
2015/12/24,2015,12,24,8,Open,2,0.632,98.157
2015/12/24,2015,12,24,9,Open,2,1.507,99.12
2015/12/24,2015,12,24,10,Open,2,1.262,99.406
2015/12/24,2015,12,24,11,Open,2,1.859,99.483
2015/12/24,2015,12,24,12,Open,2,3.036,100
2015/12/24,2015,12,24,13,Open,2,5.024,99.503
2015/12/24,2015,12,24,14,Open,2,8.668,86.777
2015/12/24,2015,12,24,15,Open,2,7.318,91.549
2015/12/24,2015,12,24,16,Open,2,6.204,99.354
2015/12/24,2015,12,24,17,Open,2,5.975,100
2015/12/24,2015,12,24,18,Open,2,6.281,100
2015/12/24,2015,12,24,19,Open,2,8.817,97.03
2015/12/24,2015,12,24,20,Open,2,5.693,97.943
2015/12/24,2015,12,24,21,Open,2,3.089,99.527
2015/12/24,2015,12,24,22,Open,2,1.859,99.126
2015/12/24,2015,12,24,23,Open,2,2.637,99.85
2015/12/24,2015,12,24,24,Open,2,1.913,98.378
2015/12/25,2015,12,25,1,Open,2,0.989,99.635
2015/12/25,2015,12,25,2,Open,2,0.467,99.767
2015/12/25,2015,12,25,3,Open,2,0.079,99.702
2015/12/25,2015,12,25,4,Open,2,-0.06,100
2015/12/25,2015,12,25,5,Open,2,-0.311,99.73
2015/12/25,2015,12,25,6,Open,2,-0.255,100
2015/12/25,2015,12,25,7,Open,2,-0.507,99.719
2015/12/25,2015,12,25,8,Open,2,-0.93,99.127
2015/12/25,2015,12,25,9,Open,2,-0.93,99.971
2015/12/25,2015,12,25,10,Open,2,-1.384,99.698
2015/12/25,2015,12,25,11,Open,2,-1.242,100
2015/12/25,2015,12,25,12,Open,2,-0.817,100
2015/12/25,2015,12,25,13,Open,2,0.329,99.963
2015/12/25,2015,12,25,14,Open,2,8.27,88.555
2015/12/25,2015,12,25,15,Open,2,14.888,73.016
2015/12/25,2015,12,25,16,Open,2,11.953,68.544
2015/12/25,2015,12,25,17,Open,2,21.533,46.485
2015/12/25,2015,12,25,18,Open,2,16.487,51.63
2015/12/25,2015,12,25,19,Open,2,9.682,71.457
2015/12/25,2015,12,25,20,Open,2,3.827,89.137
2015/12/25,2015,12,25,21,Open,2,0.989,96.294
2015/12/25,2015,12,25,22,Open,2,-0.367,97.635
2015/12/25,2015,12,25,23,Open,2,-0.395,98.528
2015/12/25,2015,12,25,24,Open,2,-0.423,99.321
2015/12/26,2015,12,26,1,Open,2,-0.62,98.888
2015/12/26,2015,12,26,2,Open,2,-0.76,99.129
2015/12/26,2015,12,26,3,Open,2,-0.958,98.696
2015/12/26,2015,12,26,4,Open,2,-1.071,98.334
2015/12/26,2015,12,26,5,Open,2,-1.213,96.945
2015/12/26,2015,12,26,6,Open,2,-1.299,96.849
2015/12/26,2015,12,26,7,Open,2,-1.498,92.566
2015/12/26,2015,12,26,8,Open,2,-1.986,90.583
2015/12/26,2015,12,26,9,Open,2,-2.363,87.525
2015/12/26,2015,12,26,10,Open,2,-2.83,88.792
2015/12/26,2015,12,26,11,Open,2,-3.212,90.555
2015/12/26,2015,12,26,12,Open,2,-2.247,81.47
2015/12/26,2015,12,26,13,Open,2,-0.789,76.015
2015/12/26,2015,12,26,14,Open,2,4.973,57.282
2015/12/26,2015,12,26,15,Open,2,12.268,43.996
2015/12/26,2015,12,26,16,Open,2,16.392,38.719
2015/12/26,2015,12,26,17,Open,2,15.652,39.283
2015/12/26,2015,12,26,18,Open,2,14.481,38.292
2015/12/26,2015,12,26,19,Open,2,7.393,44.12
2015/12/26,2015,12,26,20,Open,2,0.301,76.859
2015/12/26,2015,12,26,21,Open,2,-1.814,88.706
2015/12/26,2015,12,26,22,Open,2,-2.479,88.438
2015/12/26,2015,12,26,23,Open,2,-2.859,88.785
2015/12/26,2015,12,26,24,Open,2,-3.094,89.559
2015/12/27,2015,12,27,1,Open,2,-3.479,88.797
2015/12/27,2015,12,27,2,Open,2,-3.568,89.093
2015/12/27,2015,12,27,3,Open,2,-3.271,90.831
2015/12/27,2015,12,27,4,Open,2,-3.508,90.866
2015/12/27,2015,12,27,5,Open,2,-3.449,92.839
2015/12/27,2015,12,27,6,Open,2,-4.016,91.554
2015/12/27,2015,12,27,7,Open,2,-3.926,92.205
2015/12/27,2015,12,27,8,Open,2,-3.627,93.486
2015/12/27,2015,12,27,9,Open,2,-4.287,92.875
2015/12/27,2015,12,27,10,Open,2,-4.106,92.397
2015/12/27,2015,12,27,11,Open,2,-4.773,91.401
2015/12/27,2015,12,27,12,Open,2,-3.094,94.253
2015/12/27,2015,12,27,13,Open,2,-0.845,94.583
2015/12/27,2015,12,27,14,Open,2,6.153,72.126
2015/12/27,2015,12,27,15,Open,2,13.546,47.304
2015/12/27,2015,12,27,16,Open,2,11.71,54.998
2015/12/27,2015,12,27,17,Open,2,13.449,58.114
2015/12/27,2015,12,27,18,Open,2,6.712,69.928
2015/12/27,2015,12,27,19,Open,2,6.839,70.511
2015/12/27,2015,12,27,20,Open,2,4.246,81.697
2015/12/27,2015,12,27,21,Open,2,2.128,78.265
2015/12/27,2015,12,27,22,Open,2,0.55,83.384
2015/12/27,2015,12,27,23,Open,2,-1.015,89.258
2015/12/27,2015,12,27,24,Open,2,-1.043,88.829
2015/12/28,2015,12,28,1,Open,2,0.852,76.501
2015/12/28,2015,12,28,2,Open,2,1.534,72.374
2015/12/28,2015,12,28,3,Open,2,1.561,67.583
2015/12/28,2015,12,28,4,Open,2,-0.845,77.742
2015/12/28,2015,12,28,5,Open,2,1.344,68.288
2015/12/28,2015,12,28,6,Open,2,1.453,70.533
2015/12/28,2015,12,28,7,Open,2,1.507,81.044
2015/12/28,2015,12,28,8,Open,2,1.967,77.646
2015/12/28,2015,12,28,9,Open,2,0.66,96.971
2015/12/28,2015,12,28,10,Open,2,0.577,97.784
2015/12/28,2015,12,28,11,Open,2,0.742,98.616
2015/12/28,2015,12,28,12,Open,2,0.934,98.814
2015/12/28,2015,12,28,13,Open,2,1.805,98.538
2015/12/28,2015,12,28,14,Open,2,3.089,98.134
2015/12/28,2015,12,28,15,Open,2,4.818,97.406
2015/12/28,2015,12,28,16,Open,2,7.419,96.995
2015/12/28,2015,12,28,17,Open,2,7.745,94.892
2015/12/28,2015,12,28,18,Open,2,8.693,91.57
2015/12/28,2015,12,28,19,Open,2,7.015,92.99
2015/12/28,2015,12,28,20,Open,2,6.763,90.286
2015/12/28,2015,12,28,21,Open,2,3.512,94.648
2015/12/28,2015,12,28,22,Open,2,2.823,96.318
2015/12/28,2015,12,28,23,Open,2,0.88,98.513
2015/12/28,2015,12,28,24,Open,2,-0.255,98.378
2015/12/29,2015,12,29,1,Open,2,-0.479,99.211
2015/12/29,2015,12,29,2,Open,2,-0.958,99.33
2015/12/29,2015,12,29,3,Open,2,-0.845,100
2015/12/29,2015,12,29,4,Open,2,0.107,100
2015/12/29,2015,12,29,5,Open,2,0.439,100
2015/12/29,2015,12,29,6,Open,2,0.934,100
2015/12/29,2015,12,29,7,Open,2,-0.648,99.491
2015/12/29,2015,12,29,8,Open,2,-1.727,98.216
2015/12/29,2015,12,29,9,Open,2,-2.45,96.288
2015/12/29,2015,12,29,10,Open,2,-2.334,96.463
2015/12/29,2015,12,29,11,Open,2,-3.242,93.615
2015/12/29,2015,12,29,12,Open,2,-2.479,96.114
2015/12/29,2015,12,29,13,Open,2,-0.255,99.134
2015/12/29,2015,12,29,14,Open,2,7.519,93.475
2015/12/29,2015,12,29,15,Open,2,15.724,59.762
2015/12/29,2015,12,29,16,Open,2,18.842,45.962
2015/12/29,2015,12,29,17,Open,2,20.126,39.893
2015/12/29,2015,12,29,18,Open,2,18.247,40.85
2015/12/29,2015,12,29,19,Open,2,10.467,57.26
2015/12/29,2015,12,29,20,Open,2,2.101,84.808
2015/12/29,2015,12,29,21,Open,2,-0.395,93.057
2015/12/29,2015,12,29,22,Open,2,-1.356,95.019
2015/12/29,2015,12,29,23,Open,2,-1.384,95.682
2015/12/29,2015,12,29,24,Open,2,-2.16,95.776
2015/12/30,2015,12,30,1,Open,2,-1.986,96.513
2015/12/30,2015,12,30,2,Open,2,-2.947,94.986
2015/12/30,2015,12,30,3,Open,2,-1.9,96.395
2015/12/30,2015,12,30,4,Open,2,-2.305,96.518
2015/12/30,2015,12,30,5,Open,2,-3.36,93.654
2015/12/30,2015,12,30,6,Open,2,-3.627,93.366
2015/12/30,2015,12,30,7,Open,2,-2.45,95.932
2015/12/30,2015,12,30,8,Open,2,-3.39,95.172
2015/12/30,2015,12,30,9,Open,2,-3.777,93.851
2015/12/30,2015,12,30,10,Open,2,-3.866,94.802
2015/12/30,2015,12,30,11,Open,2,-4.651,92.346
2015/12/30,2015,12,30,12,Open,2,-3.479,95.194
2015/12/30,2015,12,30,13,Open,2,-0.873,98.815
2015/12/30,2015,12,30,14,Open,2,7.594,88.44
2015/12/30,2015,12,30,15,Open,2,15.199,49.444
2015/12/30,2015,12,30,16,Open,2,19.508,39.308
2015/12/30,2015,12,30,17,Open,2,20.817,36.278
2015/12/30,2015,12,30,18,Open,2,19.175,38.17
2015/12/30,2015,12,30,19,Open,2,11.248,52.788
2015/12/30,2015,12,30,20,Open,2,2.77,84.065
2015/12/30,2015,12,30,21,Open,2,-0.676,91.81
2015/12/30,2015,12,30,22,Open,2,-1.413,96.793
2015/12/30,2015,12,30,23,Open,2,-1.413,96.675
2015/12/30,2015,12,30,24,Open,2,-1.814,98.379
2015/12/31,2015,12,31,1,Open,2,-1.929,99.049
2015/12/31,2015,12,31,2,Open,2,-2.596,97.826
2015/12/31,2015,12,31,3,Open,2,-2.102,99.069
2015/12/31,2015,12,31,4,Open,2,-0.116,100
2015/12/31,2015,12,31,5,Open,2,0.024,100
2015/12/31,2015,12,31,6,Open,2,-0.507,100
2015/12/31,2015,12,31,7,Open,2,-1.958,98.877
2015/12/31,2015,12,31,8,Open,2,-2.83,97.783
2015/12/31,2015,12,31,9,Open,2,-2.45,98.079
2015/12/31,2015,12,31,10,Open,2,-2.392,97.955
2015/12/31,2015,12,31,11,Open,2,-3.094,96.815
2015/12/31,2015,12,31,12,Open,2,-2.683,98.246
2015/12/31,2015,12,31,13,Open,2,-0.535,100
2015/12/31,2015,12,31,14,Open,2,7.87,94.925
2015/12/31,2015,12,31,15,Open,2,11.248,79.644
2015/12/31,2015,12,31,16,Open,2,18.081,51.261
2015/12/31,2015,12,31,17,Open,2,13.954,63.623
2015/12/31,2015,12,31,18,Open,2,11.589,68.991
2015/12/31,2015,12,31,19,Open,2,6.864,80.646
2015/12/31,2015,12,31,20,Open,2,3.958,88.967
2015/12/31,2015,12,31,21,Open,2,-0.255,95.034
2015/12/31,2015,12,31,22,Open,2,-1.785,97.752
2015/12/31,2015,12,31,23,Open,2,-2.276,97.259
2015/12/31,2015,12,31,24,Open,2,-1.015,97.641
2016/1/1,2016,1,1,1,Open,2,0.632,99.627
2016/1/1,2016,1,1,2,Open,2,-0.789,98.297
2016/1/1,2016,1,1,3,Open,2,-1.015,98.444
2016/1/1,2016,1,1,4,Open,2,-1.641,96.824
2016/1/1,2016,1,1,5,Open,2,-2.508,96.839
2016/1/1,2016,1,1,6,Open,2,-0.648,100
2016/1/1,2016,1,1,7,Open,2,-0.06,100
2016/1/1,2016,1,1,8,Open,2,0.356,100
2016/1/1,2016,1,1,9,Open,2,0.024,100
2016/1/1,2016,1,1,10,Open,2,0.163,100
2016/1/1,2016,1,1,11,Open,2,0.246,100
2016/1/1,2016,1,1,12,Open,2,0.467,99.673
2016/1/1,2016,1,1,13,Open,2,4.089,98.32
2016/1/1,2016,1,1,14,Open,2,11.467,79.774
2016/1/1,2016,1,1,15,Open,2,18.557,49.391
2016/1/1,2016,1,1,16,Open,2,14.337,58.283
2016/1/1,2016,1,1,17,Open,2,13.618,59.931
2016/1/1,2016,1,1,18,Open,2,12.871,54.355
2016/1/1,2016,1,1,19,Open,2,9.386,68.606
2016/1/1,2016,1,1,20,Open,2,3.88,84.355
2016/1/1,2016,1,1,21,Open,2,0.66,91.473
2016/1/1,2016,1,1,22,Open,2,1.48,89.648
2016/1/1,2016,1,1,23,Open,2,1.235,92.537
2016/1/1,2016,1,1,24,Open,2,1.48,92.503
2016/1/2,2016,1,2,1,Open,2,0.907,95.909
2016/1/2,2016,1,2,2,Open,2,1.534,92.296
2016/1/2,2016,1,2,3,Open,2,0.989,95.545
2016/1/2,2016,1,2,4,Open,2,1.534,92.69
2016/1/2,2016,1,2,5,Open,2,1.425,95.496
2016/1/2,2016,1,2,6,Open,2,2.047,91.44
2016/1/2,2016,1,2,7,Open,2,2.155,89.645
2016/1/2,2016,1,2,8,Open,2,2.61,82.549
2016/1/2,2016,1,2,9,Open,2,3.88,66.061
2016/1/2,2016,1,2,10,Open,2,3.643,67.418
2016/1/2,2016,1,2,11,Open,2,3.985,58.519
2016/1/2,2016,1,2,12,Open,2,4.662,55.712
2016/1/2,2016,1,2,13,Open,2,6.509,74.838
2016/1/2,2016,1,2,14,Open,2,6.204,79.349
2016/1/2,2016,1,2,15,Open,2,11.273,64.675
2016/1/2,2016,1,2,16,Open,2,16.558,62.943
2016/1/2,2016,1,2,17,Open,2,18.414,60.193
2016/1/2,2016,1,2,18,Open,2,14.888,57.467
2016/1/2,2016,1,2,19,Open,2,11.321,67.682
2016/1/2,2016,1,2,20,Open,2,8.295,74.574
2016/1/2,2016,1,2,21,Open,2,6.788,69.411
2016/1/2,2016,1,2,22,Open,2,5.975,72.835
2016/1/2,2016,1,2,23,Open,2,4.688,85.817
2016/1/2,2016,1,2,24,Open,2,1.262,92.815
2016/1/3,2016,1,3,1,Open,2,1.235,95.903
2016/1/3,2016,1,3,2,Open,2,3.67,87.061
2016/1/3,2016,1,3,3,Open,2,5.231,69.754
2016/1/3,2016,1,3,4,Open,2,5.36,74.327
2016/1/3,2016,1,3,5,Open,2,4.688,82.351
2016/1/3,2016,1,3,6,Open,2,6.153,74.628
2016/1/3,2016,1,3,7,Open,2,5.77,81.676
2016/1/3,2016,1,3,8,Open,2,5.821,79.933
2016/1/3,2016,1,3,9,Open,2,6.484,68.905
2016/1/3,2016,1,3,10,Open,2,6.026,65.434
2016/1/3,2016,1,3,11,Open,2,4.973,65.442
2016/1/3,2016,1,3,12,Open,2,5.462,64.595
2016/1/3,2016,1,3,13,Open,2,7.87,60.083
2016/1/3,2016,1,3,14,Open,2,13.112,46.907
2016/1/3,2016,1,3,15,Open,2,15.891,43.832
2016/1/3,2016,1,3,16,Open,2,13.93,52.684
2016/1/3,2016,1,3,17,Open,2,13.088,55.777
2016/1/3,2016,1,3,18,Open,2,12.147,60.876
2016/1/3,2016,1,3,19,Open,2,11.321,78.62
2016/1/3,2016,1,3,20,Open,2,7.92,81.07
2016/1/3,2016,1,3,21,Open,2,5.642,90.129
2016/1/3,2016,1,3,22,Open,2,5.385,88.509
2016/1/3,2016,1,3,23,Open,2,4.818,87.933
2016/1/3,2016,1,3,24,Open,2,4.298,87.522
2016/1/4,2016,1,4,1,Open,2,3.274,87.372
2016/1/4,2016,1,4,2,Open,2,2.956,88.335
2016/1/4,2016,1,4,3,Open,2,5.076,77.761
2016/1/4,2016,1,4,4,Open,2,5.05,77.298
2016/1/4,2016,1,4,5,Open,2,5.488,77.339
2016/1/4,2016,1,4,6,Open,2,5.847,77.605
2016/1/4,2016,1,4,7,Open,2,5.924,80.702
2016/1/4,2016,1,4,8,Open,2,5.847,87.467
2016/1/4,2016,1,4,9,Open,2,5.821,86.402
2016/1/4,2016,1,4,10,Open,2,5.642,97.88
2016/1/4,2016,1,4,11,Open,2,5.693,99.209
2016/1/4,2016,1,4,12,Open,2,6.026,99.643
2016/1/4,2016,1,4,13,Open,2,6.864,99.784
2016/1/4,2016,1,4,14,Open,2,8.543,100
2016/1/4,2016,1,4,15,Open,2,14.074,96.123
2016/1/4,2016,1,4,16,Open,2,12.243,90.974
2016/1/4,2016,1,4,17,Open,2,13.185,88.635
2016/1/4,2016,1,4,18,Open,2,14.146,85.907
2016/1/4,2016,1,4,19,Open,2,12.654,76.889
2016/1/4,2016,1,4,20,Open,2,9.682,83.422
2016/1/4,2016,1,4,21,Open,2,7.142,93.224
2016/1/4,2016,1,4,22,Open,2,5.924,94.952
2016/1/4,2016,1,4,23,Open,2,6.153,93.917
2016/1/4,2016,1,4,24,Open,2,5.719,94.748
2016/1/5,2016,1,5,1,Open,2,5.719,94.425
2016/1/5,2016,1,5,2,Open,2,7.116,88.94
2016/1/5,2016,1,5,3,Open,2,7.469,84.655
2016/1/5,2016,1,5,4,Open,2,7.192,88.856
2016/1/5,2016,1,5,5,Open,2,7.569,79.462
2016/1/5,2016,1,5,6,Open,2,7.544,81.36
2016/1/5,2016,1,5,7,Open,2,7.268,88.41
2016/1/5,2016,1,5,8,Open,2,7.419,88.448
2016/1/5,2016,1,5,9,Open,2,7.368,91.307
2016/1/5,2016,1,5,10,Open,2,6.864,98.808
2016/1/5,2016,1,5,11,Open,2,7.041,100
2016/1/5,2016,1,5,12,Open,2,7.368,100
2016/1/5,2016,1,5,13,Open,2,7.82,100
2016/1/5,2016,1,5,14,Open,2,11.127,99.061
2016/1/5,2016,1,5,15,Open,2,13.353,96.875
2016/1/5,2016,1,5,16,Open,2,10.541,99.296
2016/1/5,2016,1,5,17,Open,2,9.287,99.834
2016/1/5,2016,1,5,18,Open,2,8.593,99.932
2016/1/5,2016,1,5,19,Open,2,8.02,99.084
2016/1/5,2016,1,5,20,Open,2,8.369,97.206
2016/1/5,2016,1,5,21,Open,2,6.535,98.325
2016/1/5,2016,1,5,22,Open,2,6.102,100
2016/1/5,2016,1,5,23,Open,2,5.128,100
2016/1/5,2016,1,5,24,Open,2,5.308,100
2016/1/6,2016,1,6,1,Open,2,4.089,100
2016/1/6,2016,1,6,2,Open,2,3.67,100
2016/1/6,2016,1,6,3,Open,2,3.512,100
2016/1/6,2016,1,6,4,Open,2,2.717,100
2016/1/6,2016,1,6,5,Open,2,3.775,100
2016/1/6,2016,1,6,6,Open,2,4.246,100
2016/1/6,2016,1,6,7,Open,2,4.506,100
2016/1/6,2016,1,6,8,Open,2,5.102,100
2016/1/6,2016,1,6,9,Open,2,5.385,98.782
2016/1/6,2016,1,6,10,Open,2,5.539,99.577
2016/1/6,2016,1,6,11,Open,2,4.895,100
2016/1/6,2016,1,6,12,Open,2,5.437,100
2016/1/6,2016,1,6,13,Open,2,6.128,100
2016/1/6,2016,1,6,14,Open,2,8.095,100
2016/1/6,2016,1,6,15,Open,2,8.12,100
2016/1/6,2016,1,6,16,Open,2,11.467,98.906
2016/1/6,2016,1,6,17,Open,2,11.759,98.01
2016/1/6,2016,1,6,18,Open,2,9.114,99.834
2016/1/6,2016,1,6,19,Open,2,7.645,100
2016/1/6,2016,1,6,20,Open,2,6.611,100
2016/1/6,2016,1,6,21,Open,2,4.973,100
2016/1/6,2016,1,6,22,Open,2,3.775,100
2016/1/6,2016,1,6,23,Open,2,4.141,100
2016/1/6,2016,1,6,24,Open,2,4.089,100
2016/1/7,2016,1,7,1,Open,2,3.722,100
2016/1/7,2016,1,7,2,Open,2,3.512,100
2016/1/7,2016,1,7,3,Open,2,3.485,100
2016/1/7,2016,1,7,4,Open,2,3.88,100
2016/1/7,2016,1,7,5,Open,2,4.011,100
2016/1/7,2016,1,7,6,Open,2,3.854,100
2016/1/7,2016,1,7,7,Open,2,2.316,100
2016/1/7,2016,1,7,8,Open,2,3.538,100
2016/1/7,2016,1,7,9,Open,2,3.036,100
2016/1/7,2016,1,7,10,Open,2,2.503,100
2016/1/7,2016,1,7,11,Open,2,1.724,100
2016/1/7,2016,1,7,12,Open,2,2.61,100
2016/1/7,2016,1,7,13,Open,2,3.801,100
2016/1/7,2016,1,7,14,Open,2,11.71,96.484
2016/1/7,2016,1,7,15,Open,2,14.433,88.222
2016/1/7,2016,1,7,16,Open,2,15.127,90.988
2016/1/7,2016,1,7,17,Open,2,15.676,90.278
2016/1/7,2016,1,7,18,Open,2,11.224,94.602
2016/1/7,2016,1,7,19,Open,2,11.394,92.854
2016/1/7,2016,1,7,20,Open,2,9.312,94.352
2016/1/7,2016,1,7,21,Open,2,7.293,97.479
2016/1/7,2016,1,7,22,Open,2,5.745,99.272
2016/1/7,2016,1,7,23,Open,2,5.745,98.47
2016/1/7,2016,1,7,24,Open,2,2.503,99.287
2016/1/8,2016,1,8,1,Open,2,2.101,99.577
2016/1/8,2016,1,8,2,Open,2,1.994,99.973
2016/1/8,2016,1,8,3,Open,2,0.934,99.241
2016/1/8,2016,1,8,4,Open,2,0.163,99.867
2016/1/8,2016,1,8,5,Open,2,0.024,99.686
2016/1/8,2016,1,8,6,Open,2,0.163,99.867
2016/1/8,2016,1,8,7,Open,2,-0.032,99.834
2016/1/8,2016,1,8,8,Open,2,-0.395,100
2016/1/8,2016,1,8,9,Open,2,-0.732,97.152
2016/1/8,2016,1,8,10,Open,2,-0.479,98.881
2016/1/8,2016,1,8,11,Open,2,-0.958,96.588
2016/1/8,2016,1,8,12,Open,2,-0.311,99.118
2016/1/8,2016,1,8,13,Open,2,0.77,100
2016/1/8,2016,1,8,14,Open,2,9.41,99.819
2016/1/8,2016,1,8,15,Open,2,12.775,92.59
2016/1/8,2016,1,8,16,Open,2,20.841,64.624
2016/1/8,2016,1,8,17,Open,2,20.627,58.201
2016/1/8,2016,1,8,18,Open,2,17.177,68.963
2016/1/8,2016,1,8,19,Open,2,12.871,76.517
2016/1/8,2016,1,8,20,Open,2,8.369,91.155
2016/1/8,2016,1,8,21,Open,2,6.864,94.981
2016/1/8,2016,1,8,22,Open,2,6.281,96.929
2016/1/8,2016,1,8,23,Open,2,4.921,98.506
2016/1/8,2016,1,8,24,Open,2,5.05,99.462
2016/1/9,2016,1,9,1,Open,2,4.402,99.687
2016/1/9,2016,1,9,2,Open,2,4.61,100
2016/1/9,2016,1,9,3,Open,2,4.272,100
2016/1/9,2016,1,9,4,Open,2,4.688,100
2016/1/9,2016,1,9,5,Open,2,4.818,100
2016/1/9,2016,1,9,6,Open,2,4.766,100
2016/1/9,2016,1,9,7,Open,2,4.999,98.915
2016/1/9,2016,1,9,8,Open,2,4.921,98.117
2016/1/9,2016,1,9,9,Open,2,4.973,99.247
2016/1/9,2016,1,9,10,Open,2,5.154,89.038
2016/1/9,2016,1,9,11,Open,2,4.947,99.626
2016/1/9,2016,1,9,12,Open,2,5.231,100
2016/1/9,2016,1,9,13,Open,2,7.066,98.914
2016/1/9,2016,1,9,14,Open,2,8.891,99.23
2016/1/9,2016,1,9,15,Open,2,13.642,98.349
2016/1/9,2016,1,9,16,Open,2,13.281,78.683
2016/1/9,2016,1,9,17,Open,2,10.932,93.862
2016/1/9,2016,1,9,18,Open,2,13.064,96.899
2016/1/9,2016,1,9,19,Open,2,11.419,97.892
2016/1/9,2016,1,9,20,Open,2,10.541,98.849
2016/1/9,2016,1,9,21,Open,2,8.12,99.308
2016/1/9,2016,1,9,22,Open,2,7.92,100
2016/1/9,2016,1,9,23,Open,2,7.494,100
2016/1/9,2016,1,9,24,Open,2,7.268,100
2016/1/10,2016,1,10,1,Open,2,7.217,100
2016/1/10,2016,1,10,2,Open,2,7.192,100
2016/1/10,2016,1,10,3,Open,2,7.066,100
2016/1/10,2016,1,10,4,Open,2,7.116,100
2016/1/10,2016,1,10,5,Open,2,7.066,100
2016/1/10,2016,1,10,6,Open,2,6.839,100
2016/1/10,2016,1,10,7,Open,2,6.382,100
2016/1/10,2016,1,10,8,Open,2,5.591,100
2016/1/10,2016,1,10,9,Open,2,6.458,100
2016/1/10,2016,1,10,10,Open,2,6.611,100
2016/1/10,2016,1,10,11,Open,2,6.611,100
2016/1/10,2016,1,10,12,Open,2,6.94,100
2016/1/10,2016,1,10,13,Open,2,9.509,100
2016/1/10,2016,1,10,14,Open,2,10.443,100
2016/1/10,2016,1,10,15,Open,2,11.977,100
2016/1/10,2016,1,10,16,Open,2,13.305,95.561
2016/1/10,2016,1,10,17,Open,2,11.637,96.566
2016/1/10,2016,1,10,18,Open,2,12.001,96.106
2016/1/10,2016,1,10,19,Open,2,11.273,96.745
2016/1/10,2016,1,10,20,Open,2,10.198,96.982
2016/1/10,2016,1,10,21,Open,2,7.619,99.119
2016/1/10,2016,1,10,22,Open,2,6.889,100
2016/1/10,2016,1,10,23,Open,2,6.864,100
2016/1/10,2016,1,10,24,Open,2,6.433,100
2016/1/11,2016,1,11,1,Open,2,6.458,100
2016/1/11,2016,1,11,2,Open,2,5.488,100
2016/1/11,2016,1,11,3,Open,2,3.906,100
2016/1/11,2016,1,11,4,Open,2,4.584,100
2016/1/11,2016,1,11,5,Open,2,4.74,100
2016/1/11,2016,1,11,6,Open,2,4.999,100
2016/1/11,2016,1,11,7,Open,2,4.74,100
2016/1/11,2016,1,11,8,Open,2,4.558,100
2016/1/11,2016,1,11,9,Open,2,3.67,100
2016/1/11,2016,1,11,10,Open,2,4.194,100
2016/1/11,2016,1,11,11,Open,2,3.168,100
2016/1/11,2016,1,11,12,Open,2,3.459,100
2016/1/11,2016,1,11,13,Open,2,8.17,100
2016/1/11,2016,1,11,14,Open,2,16.106,93.102
2016/1/11,2016,1,11,15,Open,2,18.628,74.87
2016/1/11,2016,1,11,16,Open,2,18.961,70.256
2016/1/11,2016,1,11,17,Open,2,18.414,71.866
2016/1/11,2016,1,11,18,Open,2,16.368,80.068
2016/1/11,2016,1,11,19,Open,2,13.738,88.054
2016/1/11,2016,1,11,20,Open,2,10.59,93.849
2016/1/11,2016,1,11,21,Open,2,9.213,96.389
2016/1/11,2016,1,11,22,Open,2,6.433,97.61
2016/1/11,2016,1,11,23,Open,2,5.385,98.782
2016/1/11,2016,1,11,24,Open,2,4.298,98.91
2016/1/12,2016,1,12,1,Open,2,3.591,98.034
2016/1/12,2016,1,12,2,Open,2,3.67,100
2016/1/12,2016,1,12,3,Open,2,6.535,100
2016/1/12,2016,1,12,4,Open,2,6.535,100
2016/1/12,2016,1,12,5,Open,2,4.921,99.763
2016/1/12,2016,1,12,6,Open,2,5.385,100
2016/1/12,2016,1,12,7,Open,2,4.973,99.97
2016/1/12,2016,1,12,8,Open,2,2.797,100
2016/1/12,2016,1,12,9,Open,2,2.289,100
2016/1/12,2016,1,12,10,Open,2,5.308,100
2016/1/12,2016,1,12,11,Open,2,5.975,100
2016/1/12,2016,1,12,12,Open,2,4.61,100
2016/1/12,2016,1,12,13,Open,2,6.763,100
2016/1/12,2016,1,12,14,Open,2,15.414,94.203
2016/1/12,2016,1,12,15,Open,2,21.843,76.809
2016/1/12,2016,1,12,16,Open,2,25.283,52.881
2016/1/12,2016,1,12,17,Open,2,24.919,53.776
2016/1/12,2016,1,12,18,Open,2,23.232,57.769
2016/1/12,2016,1,12,19,Open,2,15.27,81.597
2016/1/12,2016,1,12,20,Open,2,10.712,92.242
2016/1/12,2016,1,12,21,Open,2,7.945,96.369
2016/1/12,2016,1,12,22,Open,2,6,96.802
2016/1/12,2016,1,12,23,Open,2,6.306,94.283
2016/1/12,2016,1,12,24,Open,2,4.141,96.755
2016/1/13,2016,1,13,1,Open,2,4.947,93.895
2016/1/13,2016,1,13,2,Open,2,5.437,84.385
2016/1/13,2016,1,13,3,Open,2,6.458,75.319
2016/1/13,2016,1,13,4,Open,2,7.343,74.901
2016/1/13,2016,1,13,5,Open,2,7.645,86.06
2016/1/13,2016,1,13,6,Open,2,8.17,85.662
2016/1/13,2016,1,13,7,Open,2,8.07,84.586
2016/1/13,2016,1,13,8,Open,2,8.568,96.763
2016/1/13,2016,1,13,9,Open,2,7.695,97.021
